if you think you are saving $ 40 getting the hitachi , you are right , and you are also getting a router worth $ 40 less than a makita .	0
it 's easy to use , and makes transfering your cd collection to the player a cinch .	1
the only disappointment so far has been battery life .	0
simple to use and hook up . 	1
the phone book is very user-friendly and the speakerphone is excellent . 	1
the creative software is awkward / difficult to use and just plain does n't load on some computers . 	0
maybe it is my lack of experience , but i found shots with this camera very disappointing . 	0
i did not have any of the installation problems that people highlighted here .	1
you can adjust the volume to be heard anywhere or so that it does n't make that big of a disturbance . 	1
i upgraded from an older 801.11b router to the linksys wrt54g for its improved security , and of course , speed .	1
the only problem i had was a few components didn 't quite load correctly upon startup , but a reboot fixed the problem .	0
frankly , i think this is one of the niftiest pieces of hardware i 've ever used .	1
do not buy this product -- 	0
after reading reviews of lcd problems , cracked , black blobs etc , i figured that it was probably a very limited problem .	0
remote buttons are small and closely spaced , especially with the menu buttons . 	0
in addition it comes with a sleek and powerful headset . 	1
there are extra features packed inside this unit ( some that most will hardly ever use ) such as fm radio tuner , voice recorder , calendar , and alarm clock .	1
also love waking up to music with attached speakers . 	1
my case doesnt close ... maybe mine was just faulty , but the case isnt that great . 	0
i did see the review here and other places about a cracked lcd screen .	0
i have come across many other beginner cameras that i prefer over this camera , but the thing you have to keep in mind about this camera is the size .	1
there are 3 computers in my house all getting wireless connection from this router , and everybody is happy with it .	1
four megapixels is great . 	1
was a bit wary because the software is windows only and i have an imac .	0
it seems to me that after the focus and metering are complete there is quite a lag before the shutter ? 	0
one primary reason for getting a cell phone was so that i could use it as an internet connection for my laptop running linux , where softmodem drivers are hard to find , and don 't work very well .	1
the included eax support is useful at times , especially when you listen to a variety of genres , as it will adjust the equalizer for you which can be a big hassle . 	1
the one other thing i observed while i had the nomad is that the front cover , which is taken off to have access to the battery , seemed to come undone very easily . 	0
unit took forever since the begiining to recognize and play discs . 	0
battery life , the drawback to most digital cameras , to quote k. reeves . 	1
basic usage is easy , but the remote has a lot of buttons that i have n't used . 	1
while going for a cellphone , i was fully determined to buy a nokia only as it is the best in cellphones . 	1
this unit was working fine for the 1st month and a half and then the color signal disappeared . 	0
the infrared is a blessing if you have a previous nokia and want to transfer your old phone book to this phone , saved me hours of re-entering my numbers . 	1
most of us just want to plug and play , not spend a year navigating a maze of complicated options ... like transfering everything on a hard drive to this stupid thing .	0
c ) the scroll bar is a travesty -- enough said 	0
the creative labs zen xtra has all the features the i-pod has and if you get if from amazon your only going to pay $ 300 for this great player . 	1
navigation is so smooth and finding files is a cinch . 	1
the most recent is that it will stop responding to the on/off button . 	0
i tried to play the song three times , with no success . 	0
no problems now , just a sickly disappointment in the way norton has abandoned thier customers .	0
i own this phone for about 6 months now , i have used the following features : bluetooth connection to laptop and desktop for sync contacts and calendars with outlook , transfer files ( movies , songs ) , i have many movies on it now with a 512mb memory card that it takes .	1
then it started to smell whether there were diapers in it or not .	0
downloads are a snap and quick . 	1
best in class .	1
i love that you can create custom playlists , and organize music in so many different ways .	1
the subscription files are still a little slower to transfer , but it 's only by about 10 % or so .	0
with one of the most intuitive user-interfaces around , seamless bluetooth sync with microsoft outlook , support for thousands of applications for the symbian platform which this phone runs on ( i own the ir remote , icq and a few others ) , the nokia 6600 is all of the above - one of the few phones from t-mobile that can claim such a distinction .	1
the card basically installed itself and the " install wizard " on the cd that came with the router basically set the router up to work with one computer ( with the 54g card ) and also a second computer in my house ( with an 11b card ) .	1
norton online support does not even acknowledge this problem nor does the computer company that preloaded it on our new computer .	0
the larger lens of the g3 gives better picture quality in low light , and the 4-times optical zooms gets you just that much closer . 	1
the sliding latch is does not stay in place .	0
it is a multifunction phone , reception quality is better than the 610 .	1
the scroll wheel is easy to use and works great for me , however many have complained that the wheel is cumbersome and difficult to operate . 	1
however , the battery life isn 't as good as i would like .	0
for example , in auto mode you can 't use the flash redeye reduction , you must be in manual mode for that .	0
i say adequate because it was enough to get wireless working , but nowhere near enough instruction to do the proper configuration job that i could have done if so !	0
i love the features , the interface , the size ( the screen is a delight ) , the camera ( though i admit i 'm not much of a camera user -- so just a toy for me ) , the internet connectivity , the quality , etc .	1
handsfree future is good , but not too exciting .	1
the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used . 	1
our special friends at creative gave this thing good sound quality , great features , long battery life , and an unbeatable price . 	1
i would not be inclined to purchase an apex product again . 	0
over all a fantastic very compact camera , which made us experience photography on a totally new level ! 	1
the 6600 has more ameneties than most - world phone , camera ( vga / zoom / night mode / timer ) , video ( w / audio & zoom ) , speaker ( good sound ) , bluetooth , infrared , modem for computers , electronic wallet , internet access , calendar , calculator , converter and more .	1
when i purchase software , i never want to have to spend hours looking up solutions to my install problems -- in particular solutions that involve manually setting driver preferences or editing the registry !	0
i also put a bend in the wrench so i can remove and install bits from the top of the table .	0
i decided to go with the diaper champ rather than the more popular diaper genie , because i didn 't like the idea of having to buy special bags .	1
i called apex 's support number numerous times but it just kept ringing . 	0
got a " system error " problem 30 days after purchase . 	0
this phone is great as a whole and is not like others with one or two good qualities . 	1
simply , the canon g3 is the best digital camera out there today at this price point . 	1
i really dislike holding a phone to my ear , and i 've found the freespeak to be very comfortable and easy to use with this phone .	1
touchups , redeye , and so on are very easy to alter , and correct . 	1
don 't use them , so i delete them for addtl space .	0
* holds a lot of diapers--a full week of toddler diapers !	1
the manual mode is easy to use with fast access for the selection of shutter speed and aperture without having to fumble through menu options . 	1
i 've had this player for more than 4 months and i 'm very happy with it .	1
i took my zen micro with me over the weekend , and was forced to lug my laptop with me on the trip for one reason : to keep the zen micro charged .	0
the performance of the router itself deserves 5 stars , but the linksys documentation and support is so poor that i can only give it 4 .	0
the two limitations i knew i would have to deal with are the very long lag time before it focus-locks ( even in bright light ) , and the unsatisfactory light quality of the built-in flash . 	0
the hitachi collet simply was not ground accurately .	0
while i was trying to play half life 2 it started popping up with " alerts " every twenty seconds ( literally ) , warning me my antivirus protection was off .	0
they are extremely convient and you don 't have to buy them seperately has i-tunes , which provides qulity music at low prices .	1
i was more excited about this player upon opening than i was about the nomad .	1
the machine is very light and slim and fits nicely into my tv stand . 	1
too costly and not efficient if you ask me !	0
the main issue now is that this new zen micro seems to be the best on the market at least temporarily .	1
i went out and got the canon today .	1
excellent sound - i found the music reproduced faithfully through the jukebox . 	1
i had much of the same problems that everyone else has listed ( mainly the slooooooooow processor ) , and then i couldn 't get the damn thing off my computer completely !	0
one more thing , the default ringtones that come with the phone are horrible . 	0
the player has firmware , which will remove the glitches , if there are any . 	1
i just upgraded to the linksys wrt54g wireless-g router last month and i am very happy with the quality of the product .	1
if you do n't have tags , it 'll lump all of your tracks into the same directory and they cannot be searched via artist or album as the zen does not recognize folders . 	0
it is a little cumbersome to scroll through so many levels to get to the selection you want . 	0
operating its many features is easy and often obvious - i 'm no annie lebovitz , but i was able to figure out most of its abilities just messing around with it at a camera store . 	1
transferring files couldn 't be easier thanks to the included software bundle .	1
also , the battery 's aren 't user replaceable .	0
great camera , and for the price you can 't beat it . 	1
the creative zen micro is a zen micro killer , not an ipod killer .	0
it has plenty of power .	1
: ! ok , score 7.0 oh yes , the newest color of this phone is quite cool .	1
6 the nikon coolpix line is a well-established line so you know support and parts are going to be available even when nikon releases a newer model . 	1
it feels solid and not flimsy like the carbon .	1
the zen xtra sounds great with good headphone and well recored mp3s . 	1
too bad the product is cumbersome and intertwined trying to do so much at one time .	0
basically , i ate the cost of the renewal and ate the cost of the tech help .	0
the only downside i have found with this phone is that it is a bit slow to react , meaning when i push the contacts button , it takes a while to load , this is true for almost all the menus and programs on the phone .	0
the 30gb zen xtra rocks my socks , spills my beer , but does n't wash my car . 	1
the picture is perfect , although i 'm not watching on an hdtv . 	1
i found best results in most situation with manual / center auto focus , manual mode , iso 100 ( shorter aperture-time , so more often sharper images as with iso 50 ) , auto white balance ( auto white balance is better than of the other canon cameras i have and they already do very-well ) .	1
features : click wheel to navigate ; ability to work with windows or mac ; optional backlighting ( you can have it on all the time , or have it shut off to save battery power after 5 , 10 , or 20 seconds ) ; ability to download pda info ; automatic or manual download from itunes when ipod is plugged into your computer .	1
i selected the 4300 right away and have gotten high quality pictures every time . 	1
only thing missing from creative is a cd burner . 	0
the cool thing about the ad-2600 it plays alot of different file like mp3 , wma cds , jpeg and kodak picture cds , dvd 's , dvd - / + r 's . 	1
i thought i 'd have to buy a set of headphones to use with it , but the included earbuds work quite well . 	1
the extra gb of hardrive space , removeable battery and fm tuner , as well as the fact that i was previously a satisfied owner of the nomad ii put it over the top for me .	1
i also liked the fact that you can save custom playlist you made on the player not just the computer ! 	1
the champ works great .	1
so far i have no complaints and i recommend this to anyone who wants quality over appearance , also anyone who wants a harddrive based mp3 player and wants to pay next to nothing . 	1
after @ 3 months , it stoppped playing higher number scenes on dvds . 	0
too bad they don 't mention anything about how the cd can 't be used with a mac .	0
unfortunately , it does not give you the option of unstalling ( or uninstalling ) them individually .	0
the screen 's large and easily read . 	1
my experience with installation was quite good .	1
so , you might inquire , why don 't they make it a first priority to carefully , simply explain how download music from your music library to their device ? ? ? this seems academic to me .	0
some more manual control would have been nice .	0
again , this doesn 't affect regular mp3 files - just subscription drm-encoded files , like those from napster-to-go or yahoo music unlimited .	0
we tried the " finding nemo " dvd and when we got to ~ chapter 28 , the frames started to freeze for no reason . 	0
it does n't smell like burning plastic when you open the drive . 	1
what a junk . 	0
we were able to obtain a norton corporate edition of antivirus only ( no firewall or utilities ) and so far it 's great .	1
the canon software for raw images does not present you with a raw image at all , but the raw image after it has been processed by all the image-affecting settings in the camera . 	0
the supplied headphones are hands-down better than the mediocre ipod buds .	1
unfortunately it can 't play all of the dvd . 	0
i am stunned and amazed at the quality of the raw images i am getting from this g3 ( in conjunction with my professional flash system ) , and can easily put up with the cameras limitations , because ive never seen anything better within its resolution limits . 	1
mine installed no problem ( but i did uninstall my norton anti-virus 2002 & personal firewall 2002 first ) .	1
one other issue is that the headphone jack is unique to nokia , so standard headphones will not work . 	0
the other pail i used started to smell after 2 weeks of use .	0
- large easy readable screen 	1
longer battery life , greater accessibility to online music services , and pc compatibility are the sensibilities . 	1
night mode is clear as day . 	1
great camera . 	1
all in all , this is the camera for you if you can spare the extra cost in price .	1
it has many great features and very few bad ones . 	1
also , multiple picture feature is very , very fast .	1
i especially like the more commonly used buttons , such as play , pause , and stop , to be larger and conveniently placed . 	0
this product is a lifesaver ! !	1
the dvd player is fine . 	1
2 . you still have to clean the thing ! !	0
the focus is great , though , if you are not taking a macro shot .	1
range of functions - as indicated above - it has something for everyone : point and shoot power plus advanced functions for those who are serious about photography . 	1
very annoying .	0
it works well with my voip adapter , which is also a linksys .	1
anywhere i went in south africa this phone received full bar reception . 	1
a little weighty ( 9 ounces ... no biggie ) , but otherwise fine . 	0
my ipod freezes occasionally , which is especially annoying when you 're in the middle of a game of " brick . " *	0
while i had the phone , the positive features were : good sound quality and an excellent fm phone and earpiece . 	1
despite a critical start , this phone deserves four stars because it accomplishes what it sets out to do ( which is pretty lofty ) ... does more than most ... does it well ... is dependable .	1
you have to press the buttons hard and frequently i end up pressing enter when i meant to scroll . 	0
without any tweaking at all , if the exposure is accurate , the colors are as realistic as ive ever seen produced by film , and this is a raw image ! 	1
i have no problems with the touch pad ( once the sensitivity is set to low ) and the interface is a breeze to use without even looking at the pdf manual .	1
there is no fm tuner , while there is no fm tuner on the creative zen ( on the micro version of the zen there is a tuner ) , the iriver h10-20gb , the rio karma , and the iaudio x5 have fm tuners .	0
but at least youre starting with the most photorealistic images ive ever seen from a camera . 	1
that 's a rare and valuable feature . 	1
it was ( i sold it after a few months ) too expensive for the shots that i got . 	0
we empty ours every day and we have never had an odors from it !	1
i must add to the dismay / delight of readers this phone is simply the most groundbreaking phone mankind has ever held .	1
if i could , i 'd trade-up on my creative muvo2 and snag a zen micro tomorrow .	1
i chose the g3 because of its reputation for very high quality , clean images . 	1
creative media source is very easy to use once you get the hang of it , and the file transfers are fast .	1
for more than a year , and it is totally reliable .	1
5.the camera installed on this phone is awesome .	1
this product is amazing and better than the ipod you can get at the same price .	1
first , the sound quality is okay , but ( as at least one other reviewer has mentioned ) the eax can cause audio interference after about 30 minutes . 	0
after a week i tried to load some more songs and delete a few but the auto load didn 't do anything but turn on my player .	0
transfering mp3s are a cinch with the included software .	1
i did it and it was worse the second time around ... unbelievable .	0
one of the best cell phones i have ever used to-date . 	1
the scroll wheel is a big improvement over the ipod touchpad . 	1
the buttons are rather stiff .	0
the biggest red flag for me was the fact that although my cousin 's player was relatively new , it was riddled with scratches .	0
zen allows you to scroll up and down the song list selected on the player . 	1
the speakerphone works better than any speakerphone i 've ever had . 	1
3 ) the lack of an intermediate resolution setting , as other reviewers have suggested , is a problem , but that problem is meaningless with a larger compactflash memory card	0
i have a tendency to do quite a bit of research before i drop money on a tool and everyone i talked to loved this router .	1
i have over 2000 files in my playlist at the moment and the random does a nice job mixing it up . 	1
it plays just about any format ( check before you buy if it plays yours . ) 	1
i can 't tell you how many times i 've chipped a nail or hurt my fingertips because of the force needed to open it .	0
it plays everything , even vcd 's . 	1
took me a few tries to get use to the navigation , but it 's a very user friendly player imo . 	1
at 128 the songs sound very good .	1
all-in-all , its good enough for its price as long as it doesnt break again due to normal use .	1
the back of the ipod is in a chrome finish , and this surface is prone to scratches .	0
nagatives of the player itself : you need to do a little work before having full enjoyement of this player .	0
customer service and technical support are overloaded and nonresponsive - tells you about the quality of their products and their willingness to stand behind them . 	0
when the screen stops working , you 're out of luck !	0
pc cable is too expensive ... $ 50 for a usb cable ? 	0
my only gripe about the hardware is the buttons . 	0
all the buttons & neccessary lil ' gadgets are on the sides of the player which is nice for when you are holding it in the palm of your hand . 	1
when you put this phone in your pocket you forget it is there ; it is unbelievably small and oh , so light . 	1
the battery life is ok , but can be somewhat short when working a lot with the monitor on . 	1
you can 't do that with a sony t610 ( which i traded for a 6600 ) .	0
but this camera is great ! 	1
i have never had an odor problem !	1
apex 's website is down and they wo n't answer their phone . 	0
nokia was my first nonflip phone , and i 'm glad i decided to go with them . 	1
it has an equalizer , but the iriver h10-20gb has a lot more presets than the ipod .	0
the interface software itself , which should be user-friendly , was anything but easy-to-use . 	0
video output stopped workin . 	0
i do give create to creative for their attractive design .	1
easy enough to navigate through , although i 'd prefer a sturdier button besides the thumbwheel scroll / pushbutton . 	1
i only wanted something to play dvds on but this machine has all these other features that i probably will never use but it 's nice to know that there 're there . 	1
i have read the installation instructions for both nis 2004 and nav 2004 prior to installation , but still ended up with the same result ... junk software .	0
the software is not good either and the driver has trouble working with other sound blaster products , which is very dumb . 	0
secondly , in addition to the lag each time you give a command , it 's just not that easily useable on the go .	0
the documentation is much better than the documentation that came with the 11b router -- i needed a lot of help from linksys technical assistance to set that one up .	1
this is by far the finest camera in its price and category i have ever used . 	1
i have no problem using itunes with the zen micro ( in a makeshift sorta way ) .	1
it 's as though nokia has segregated 90 % of the screen for fancy features rarely used and leave just 10 % for the day to day use .	0
i love this pail !	1
there is not a word about satellite issues in either the user guide or the " knowledge " database at linksys.com , and first tech support person i spoke with kept me on the phone for an hour , then gave me a web site address to consult--that turned out to be the one i 'd already found during a search of my own .	0
as opposed to the nomad ii or any other flash based player , the songs load extremely fast ... about one or two seconds per song .	1
the remote is a little hard to understand . 	0
this is not a router i would suggest for a novice user , my old dlink di52 !	0
if someone asked me flat out , i 'd say to go woth something else .	0
i don 't believe this camera is still available . but if you can find one , you might like to get it .	1
the sound is excellent , the battery life is excellent , the fact that the battery is replacable is excellent , and finally the price , $ 200 cheaper than the 40gb ipod , is excellent . 	1
i can not find a carrier for this phone i like , end up just tossing it in my purse .	0
if i had to do it over again , even with the cost savings of using any type of bag , i would go w / the diaper genie .	1
when the router is working it is a very nice machine for the money .	1
1 no direct firewire to the camera . 	0
after 57 pictures total the lcd went black except for the icons showing the settings .	0
the black fly wheel feels pretty cheap & is uncomfortable to use . 	0
2 ) the body construction - buttons , casing , etc , are too plastic . 	0
to use the creative zen player with a subscription service , you need to go to creative 's web site , and download new software for your pc .	0
it 's not a listed feature but , the one thing that sold the unit is that it plays mpeg video . 	1
on top of being a workhorse and ultra reliable , it is just a plunge router that works really well .	1
this little camera has created a marriage between myself and nikon. never knew i could love a digital camera so much . 	1
i could probably use a trash can and be ok at this point , but this prduct seems to work very well so far .	1
the manual does a fine job filling in any blanks that remain . 	1
the included memory card is too small . 	0
negative : impossibly tiny and difficult to operate , barely visible , power button . 	0
stay away from this junk .	0
their website had a download that helped remove those , although i had to manually remove a good number of files from the " programs " directory .	1
the power is incredible , it cut through mdf and plywood like butter .	1
it fits comfortably in my shirt pocket and while very well-designed , doesn 't look to ostentatious while i 'm walking around with it .	1
it takes great pictures . 	1
the voice quality is very good , and it gets great reception ( that is , in places where you get t-mobile coverage , which is not that good ; see below ) . 	1
the free ( i didnt know they still did that ) carrying case is really protective , and to me its the only accessory you need ( except good headphones ) . 	1
cons - difficult to open to change bag-twice my bags caught on a sharp edge inside and snagged as i was pulling out-leaving dirty diapers all over the floor .	0
i 've tried the free versions of zone alarm and the free version of sygate and they both have a nice and easy installation and work great ! .	1
when i went to put in the new sd card i looked at the lcd screen -- cracked-- and the fluid gave a jackson pollock type appearance to the screen , black and blue and purple blotches and streaks --useless .	0
this is a benefit for many reasons ; one being just for appearance , your pants wo n't be bulging with this phone in your pocket . 	1
best camera ever . from the image quality , color , function , i can say almost everything . 	1
i quickly got to use to the interface and can find any song / playlist etc fast enough . 	1
3 . mediasource is an application with serious user interface flaws . 	0
the only main drawback is the fact that the voice-dialing system is kinda picky .	0
t simply the best player on the market for a really low price , so why look anywhere else ?	1
it is slow to initially start up , but once it 's turned on , i 've never had any complaints about the speed .	1
if you want to rename a cd title that you have already transferred , you will become frustrated quite quickly . 	0
a bit dissapoitnd on that !	0
on the downside , i think the interface takes some getting used to and the zen software !	0
this is not an enterprise piece of hardware that you will find in an office or corporate environment .	0
only 1 problem , no accessories ... yet . 	0
compatability with other devices is excellent too ; i 've only found one 11b device that won 't work with its mixed mode ( and it won 't work with * anyone 's * mixed mode ) .	1
it 's easier and much more convenient to use because it doesn 't have clumsy and confusing ( not to mention expensive ) refills .	1
the new router came with an updated setup utility that makes getting the router installed a fairly straight forward process .	1
but , if you 're looking for my opinion of the apex dvd player , i love it ! 	1
other things that i miss are voice-activated dialing and a standard 2.5 mm headset jack . 	0
the phones are awesome . 	1
the player looks great , feels great , and sounds great .	1
the fm tuner is just a little spare icing on the cake .	1
if you 're looking for a small , compact , super resolution digital camera , you can end your search with the nikon 4300 ! 	1
i have not even used my new dvd player and already i am disapointed ! 	0
the startup time , quality of pictures and videos is outstanding .	1
1 . the diaper champ doesn 't require special refills that are expensive and hard to find !	1
also as someone who at least knows a little bit about the technical work of taking a photo i really miss having manual controls .	0
for purposes of clarity , here is my review from that product , edited to be appropriate for this product , since , for the most part , they share many of the same problems .	0
the sd500 software install was seamless and the product documentation is very detailed .	1
screen review could be better .	0
it came with a good fence that is simple yet precise and thats well made and won 't break .	1
the battery is alot better than most of the phones out there . 	1
this doesn 't affect standard mp3 files - just subscription wma files .	0
many of these programs are shareware , some can be purchased by paying a little bit of bucks .	1
multiple users on one machine never seemed to behave like you 'd expect .	0
problems with the sound quality were evident right away , but even i couldn 't imagine they 'd be that bad .	0
for the price and features it is really good . 	1
you can record your voice and turn it into a ringtone .	1
whichever it may be , i 'm happy i 've made this purchase .	1
there is also a small covering for the lens , so you need not worry that the lens will get scratched .	1
the battery life can 't be very long ; let 's not be greedy .	0
many have complained about the software included but in my opinion it 's easy to use and effective . 	1
as far as user interface is concerned , the best and easiest to use seems to be the one that comes with the player , ' creative mediasource organizer ' .	1
i actually purchased two phones recently ( this one at the new blackberry phone ) , and this one is far superior ( imho ) .	1
the songs recorded with fm are as good as the original signal .	1
pros : huge storage capacity for the price , easy to navigate , can modify existing playlists on the fly , has a removable battery 	1
great quality picture and features . 	1
5- excelent software package .	1
when i opened the box , i was shocked by the size of this thing ... it 's tiny !	1
it fits in your pocket .	1
the machine itself seems fine , but the software that came with it is awful .	0
simple and it works !	1
it has a handsfree loudspeaker , conference and transfer !	1
extremely convenient . 	1
only con i can think of is no camera ... . 	0
2 . it can be operated with one hand - leaving a hand on your baby on the changing table .	1
as for the zen micro : \ cons : i read that every button is touch sensitive , and thats very annoying when all the main buttons are on the front .	0
all the camera 's functionality is only available ( or selectable ) when the screen is functional .	0
the picture quality surprised me , when i first saw this camera i saw how small it was an instantly assumed that the picture quality would not be good--but i was wrong !	1
anyway , this player is a great deal and i really love it . 	1
the clarity is unbelievable , which means you can cram almost the full 2,5 !	1
it 's low profile , space saving design looks nice . 	1
3 ) the joystick design they are using on the new nokias gives you a great degree of control .	1
no matter how accustomed to the phone you become , too much time is required to get to , open and close applications .	0
we are overall pleased with product . 	1
i like some local stations , stern , and npr , and so the radio seemed like a great option .	1
navigation is easy and i found that syncing files from the player to the computer ( and vice versa ) was easy too . 	1
some dvd 's i rented would not play . 	0
remember , this phone uses an operating system - symbian ... and it 's feature-rich w / 65k colors .	1
i forgot , the case does n't fit . 	0
first , the battery is replacable by the user , because creative intended it to be - unlike apple with the ipod . 	1
one caveat i have is that i understand the ipod does not save the photos in such a way that the quality of the image is preserved .	0
strong points : - design : small , comfortable , curved , and stylish .	1
as a portable player , it should feel a bit more durable . 	0
whether you 're taking a brisk jog , waiting for a bus or just having lunch at the park , you 'll be glad you had the fm radio . 	1
the lens is visible in the viewfinder when the lens is set to the wide angle , but since i use the lcd most of the time , this is not really much of a bother to me . 	0
it works great , i am usually at the full 54 mbps , although every now and then that drops to around 36 mbps only because i am 2 floors below where the router is .	1
the menus and features are easy to manipulate and access , and it takes silent movies . 	1
unfortunately , creative offered scant few pages of instruction , which meant that i was on own from the outset .	0
a nikon will make you happier and leave you lots of good memories , as always . 	1
the flaw is inside the zen .	0
i treat the battery well and it has lasted . 	1
it also does n't have voice activated dialing . big minus ! ! 	0
i tried called apex cust service , no help . 	0
the speed control is well designed and it works perfectly .	1
cons breaks easily .	0
the diaper champ is so simple that my toddler loves to put his own diapers in the diaper champ and flip over the handle .	1
i love the slim design ; the weight would only be an issue if it were bulky .	1
i bought this phone for my trip to south africa and it worked almost perfectly . 	1
the little jog dial seems weak and quirky and i hope i do n't figure out a way to break it . 	0
navigating through the menus is super easy , especially if you have owned a previous model nokia phone . 	1
i am getting better speeds on all my web programs .	1
* protective case completely useless as is since it obscures display window . 	0
the 2nd dvd player had a faulty power supply which caused to occasionally not turn on . 	0
it 's light weight enough to take with you everywhere , but powerful enough to get outstanding pix . 	1
get great themes and wallpapers for this phone and many many polyphonic rings .	1
picture quality 's great for still and video with sound .	1
i 'm staying with sprint , and though i fear that their csr is n't nearly as good as t-mobile 's , the clarity of their reception is exceptional . 	1
2 the camera is so small that when you attach some lenses i have the 19mm wide-angle -- wc-e 68 , the optical viewfinder is partially obscured . 	0
after hooking the thing up , i found that it would only played less than 50 % of the dvds i put in it . 	0
this camera is closest to perfect than any other digicam that is 4-5 megapixel . 	1
i almost always get a good strong signal , even in fairly remote areas here in the southwest .	1
if there was a zero-star rating i would give it .	0
sound - excellent polyphonic ringing tones are very nice ( check cons ) it also doubles as a radio , which is a nice feature when you are bored . 	1
and it is extremely well-priced for what you 're getting .	1
pick your favorite color and buy it .	1
the interface , while a bit confusing at first , is very easy to navigate after about 15 minutes .	1
this is my first digital camera , and i am very pleased with it . 	1
and supply those stupid white headphones .	0
when you consider expandability ( downloads via computer ) , the numerous features , two transmission programs and multiple storage devices , dependability - this is a phone that isn 't easy to out-grow .	0
after getting used to the m12 all the rest seemed lacking .	1
a very well made product that has worked very well for me over the years .	1
i have set up it 's pda features with avantgo.com where you can download info from sites like weather , mapquest maps / directions into it , which is great .	1
you can " disable " some of the individual components , but don 't be fooled--they 're still there and running .	0
everything i wanted ! the apple ipod has become one of the most sought-after electronic gadgets - and for good reason .	1
the screen may be a little smaller , but it is very readable and does n't come in the overused blue . 	0
otherwise , it takes very good pictures ; shutter delay is n't so bad either . 	1
- outstanding signal reception 	1
it sends discoutinous signals to tv , so the tv has the pictures for one moment and has only the white noise for the other moment . 	0
i 've since replaced it with a pair of black sennheisers ... not only are the packaged earbuds pretty uncomfortable , but are too similar to ipod 's and can target ipod theives here in nyc .	0
all in all this a great player that blows the i-pod away , with easy to use and understand features , software that is simple to understand and use , and a great sound ( which is all that matters in a mp3 player ) . 	1
unfortunately , after loading 280 + songs , all i get now is " player either not connected or busy . " 	0
i found that low light situations combined with any sort of action left this camera in the dust . 	0
my sd500 focuses flawlessly , does not " whine " during video , and my pictures are razor sharp .	1
i like the auto fit feature = you can stretch widescreen dvd 's to normal . 	1
i find it pretty easy to use ... and unlike the remote interface for the audigy 2 nx ( on the pc ) .. . 	1
i love that you don 't have to purchase expensive refills .	1
i really love this phone ...	1
sometimes , it needs few minutes to open an application .	0
this player is fantastic in terms of audio quality , ease of use , and features .	1
the number buttons are crammed into a 3x4cm area , the fonts are small , the interface is too convoluted and frustrating , it 's not that customisable as well .	0
i am willing to overlook it 's problems to get superior sound quality and low price , although i feel the player has a lot of room for improvement . 	1
canon 's optics are better and i believe their processing algorithms are also better . 	1
long live apple , long live macs , and long live the ipod !	1
battery life is not long enough if and only if you take a lot of video clips and play it back on the camera a lot of times ... the camera / battery gets a little bit warm too when you use it for a long time but it 's normal .	0
the instant setup button in the front of the router messes up the network it is better to configure the router manually .	0
overall the nikon 4300 is a very dependable , robust , and useful little camera . 	1
its also smaller , and gets more looks .	1
with nikon , although picture qualities are as good as any other 4 mp cameras , i 've had the following headaches ; 	1
the front cover can pop off easily but i always have mine in the case so i did n't notice after first day . 	0
autofocus feels exactly like my film camera while scene and manual mode add a little fun challenge to it all . 	1
luckly , with 3 rebates this product will cost me nothing ! it is indeed worth nothing .	1
apple stil does it better but needs to come out with a 5 gig mini .	0
the software has n't been a hassle for me at all . 	1
also , you can store data on it , which is a plus. for all you people who want to buy an ipod just to say you have an ipod , do n't bother , this is a much better buy . 	1
i have an ipod and it is a great buy .	1
deficiencies with zennx are easily overcome with 3rd-party earphones ( $ 20 + ) and software ( $ 25 ). 	0
just point and shoot and the photos were great . 	1
with the right firmware , drag and drop to and from the player like any other jump drive .	1
i got a 1gb mmc upgrade for this phone and now i can :	1
another great feature for me anyway is the ability to load .wav sounds as ringers .	1
i see many other reviews that say the same .... stay away from norton , they don 't deserve you , or anyone !	0
but if you want a great deal and a great mp3 player , get the nomad . 	1
this is the best dvd player i 've purchased . 	1
do not buy any home version of norton anything .	0
having usb 2.0 makes for very fast transfers . 	1
as for itunes , i don 't find it to be as good as the windows media player as a computer mp3 player , but it is good enough .	1
it 's slightly lighter than the g2 and packed with even more features . 	1
so far , the anti-spam feature seems to be very good .	1
also , the player sometimes freezes , not a very big problem , but can also be annoying . 	0
this player seems to work fine with everything else . 	1
p.s the remote control does seem to get confused at times and doesnt respond but it may be just operator error ? 	0
comes with a installation cd which instructs you step by step to setting up the router .	1
this year , it seems that i choose my timing perfectly , having discovered the awesome device that is the zen micro .	1
i highly recommend this !	1
i hate apex but love amazon , and i tell everyone . 	0
the sound is bright and clear , the ability to store any mp3 's ( and not just apple-approved files ) is great , and i plan to make use of the storage space and sound recording from time to time .	1
when i got it home , i discovered that the menu options for sending messages via either text or email simply were n't there : 	0
it took several days of attempts before things finally " worked " again and i have n't a clue why . 	0
i am happy with the fact that i can use any bag in there and dont ' have to pay out the nose for replacements .	1
4 ) buttons are quite small and is really a pain exp if one is fond of text messaging .	0
the movie mode is also working great . 	1
seemed like a good deal , but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes , " no disc " . 	0
sure , it 's a little bigger than the ipod , but not by much . 	0
first of all , i 've never been big on earbuds - they 're just not that comfortable .	0
